,level,timestamp,lat,lon,boat_id,degree,ppm
1747,17.97,2022-07-29 14:33:28-07:00,32.914206,-117.099969,1.0,27.88,1064.92
1748,17.8,2022-07-29 14:33:32-07:00,32.91419,-117.099985,1.0,27.88,1058.93
1749,17.59,2022-07-29 14:33:32-07:00,32.91419,-117.099985,1.0,27.75,1058.93
1750,17.41,2022-07-29 14:33:36-07:00,32.914176,-117.100001,1.0,27.75,1063.67
1751,17.74,2022-07-29 14:33:38-07:00,32.91417,-117.10001,1.0,27.81,1043.57
1752,17.65,2022-07-29 14:33:40-07:00,32.914166,-117.100017,1.0,27.81,1049.5
1753,17.74,2022-07-29 14:33:42-07:00,32.914161,-117.100026,1.0,27.94,1049.5
1754,17.76,2022-07-29 14:33:44-07:00,32.914156,-117.100036,1.0,27.94,1038.89
1755,17.78,2022-07-29 14:33:46-07:00,32.914152,-117.100047,1.0,27.88,1058.93
1756,17.96,2022-07-29 14:33:48-07:00,32.91415,-117.100059,1.0,27.88,1048.26
1757,17.82,2022-07-29 14:33:50-07:00,32.914148,-117.10007,1.0,27.81,1052.96
1758,17.66,2022-07-29 14:33:50-07:00,32.914148,-117.10007,1.0,27.94,1052.96
1759,17.82,2022-07-29 14:33:56-07:00,32.914146,-117.100096,1.0,27.81,995.11
1760,17.83,2022-07-29 14:34:00-07:00,32.914153,-117.100115,1.0,27.94,998.49
1761,18.17,2022-07-29 14:34:04-07:00,32.914168,-117.100133,1.0,27.88,1058.93
1762,17.8,2022-07-29 14:34:08-07:00,32.914186,-117.100149,1.0,27.88,1049.5
1763,18.18,2022-07-29 14:34:08-07:00,32.914186,-117.100149,1.0,27.94,1064.92
1764,18.03,2022-07-29 14:34:12-07:00,32.914204,-117.100161,1.0,27.88,1049.5
1765,18.04,2022-07-29 14:34:14-07:00,32.914215,-117.100166,1.0,27.88,1044.8
1766,18.25,2022-07-29 14:34:16-07:00,32.914226,-117.10017,1.0,27.88,1064.92
1767,17.83,2022-07-29 14:34:18-07:00,32.914238,-117.100173,1.0,27.75,1063.67
1768,17.8,2022-07-29 14:34:20-07:00,32.914248,-117.100175,1.0,27.75,1044.8
1769,17.79,2022-07-29 14:34:22-07:00,32.914259,-117.100178,1.0,27.81,1044.8
1770,17.76,2022-07-29 14:34:24-07:00,32.91427,-117.100179,1.0,27.81,1049.5
1771,17.86,2022-07-29 14:34:26-07:00,32.914281,-117.100179,1.0,27.81,1035.44
1772,17.91,2022-07-29 14:34:26-07:00,32.914281,-117.100179,1.0,27.88,1064.92
1773,18.13,2022-07-29 14:34:32-07:00,32.914314,-117.10018,1.0,27.81,993.93
1774,17.84,2022-07-29 14:34:36-07:00,32.914337,-117.100175,1.0,27.81,1049.5
1775,17.91,2022-07-29 14:34:36-07:00,32.914337,-117.100175,1.0,27.88,1058.93
1776,18.08,2022-07-29 14:34:40-07:00,32.914358,-117.100162,1.0,27.81,1060.18
1777,18.12,2022-07-29 14:34:44-07:00,32.91438,-117.100148,1.0,27.81,1044.8
1778,18.26,2022-07-29 14:34:44-07:00,32.91438,-117.100148,1.0,27.81,1061.44
1779,18.07,2022-07-29 14:34:44-07:00,32.91438,-117.100148,1.0,27.88,1049.5
1780,17.88,2022-07-29 14:34:50-07:00,32.91441,-117.100127,1.0,27.81,1054.21
1781,18.07,2022-07-29 14:34:56-07:00,32.914441,-117.100108,1.0,27.75,1058.93
1782,17.86,2022-07-29 14:34:58-07:00,32.914452,-117.100101,1.0,27.75,1063.67
1783,18.03,2022-07-29 14:35:00-07:00,32.914462,-117.100096,1.0,27.75,1050.74
1784,18.06,2022-07-29 14:35:02-07:00,32.914473,-117.100092,1.0,27.75,1064.92
1785,17.8,2022-07-29 14:35:02-07:00,32.914473,-117.100092,1.0,27.75,1055.45
1786,18.01,2022-07-29 14:35:08-07:00,32.914504,-117.100077,1.0,27.75,1048.52
1787,17.87,2022-07-29 14:35:12-07:00,32.914519,-117.100068,1.0,27.69,1050.74
1788,17.99,2022-07-29 14:35:12-07:00,32.914519,-117.100068,1.0,27.81,1047.27
1789,17.66,2022-07-29 14:35:16-07:00,32.914535,-117.100052,1.0,27.81,1035.44
1790,18.12,2022-07-29 14:35:16-07:00,32.914535,-117.100052,1.0,27.81,1047.27
1791,17.84,2022-07-29 14:35:20-07:00,32.914544,-117.100031,1.0,27.88,1044.8
1792,17.86,2022-07-29 14:35:20-07:00,32.914544,-117.100031,1.0,27.81,1050.74
1793,17.7,2022-07-29 14:35:20-07:00,32.914544,-117.100031,1.0,27.81,1046.04
1794,17.68,2022-07-29 14:35:26-07:00,32.914514,-117.100034,1.0,27.81,1050.74
1795,17.78,2022-07-29 14:35:28-07:00,32.914506,-117.100045,1.0,27.81,1046.04
1796,17.6,2022-07-29 14:35:30-07:00,32.914498,-117.100051,1.0,27.75,1064.92
1797,17.74,2022-07-29 14:35:32-07:00,32.914487,-117.100052,1.0,27.81,1049.5
1798,18.05,2022-07-29 14:35:34-07:00,32.914477,-117.100055,1.0,27.75,1055.45
1799,17.66,2022-07-29 14:35:36-07:00,32.914467,-117.100058,1.0,27.75,1058.93
1800,17.81,2022-07-29 14:35:38-07:00,32.914457,-117.100059,1.0,27.88,1049.5
1801,17.78,2022-07-29 14:35:38-07:00,32.914457,-117.100059,1.0,27.75,1063.67
1802,18.02,2022-07-29 14:35:44-07:00,32.914425,-117.100056,1.0,27.81,1049.5
1803,17.79,2022-07-29 14:35:48-07:00,32.914406,-117.100055,1.0,27.81,1054.21
1804,18.01,2022-07-29 14:35:48-07:00,32.914406,-117.100055,1.0,27.75,1044.8
1805,17.86,2022-07-29 14:35:52-07:00,32.914389,-117.100054,1.0,27.75,1044.8
1806,18.37,2022-07-29 14:35:52-07:00,32.914389,-117.100054,1.0,27.81,1049.5
1807,17.89,2022-07-29 14:35:56-07:00,32.914373,-117.10006,1.0,27.81,1068.42
1808,18.1,2022-07-29 14:35:56-07:00,32.914373,-117.10006,1.0,27.88,1055.45
1809,17.95,2022-07-29 14:35:56-07:00,32.914373,-117.10006,1.0,27.81,1054.21
1810,17.7,2022-07-29 14:36:02-07:00,32.914347,-117.100066,1.0,27.75,1049.5
1811,18.03,2022-07-29 14:36:04-07:00,32.914337,-117.100066,1.0,27.75,1044.8
1812,17.89,2022-07-29 14:36:06-07:00,32.914327,-117.100067,1.0,27.81,1054.21
1813,17.83,2022-07-29 14:36:08-07:00,32.914318,-117.100068,1.0,27.88,1049.5
1814,17.87,2022-07-29 14:36:10-07:00,32.914308,-117.10007,1.0,27.81,1054.21
1815,18.0,2022-07-29 14:36:12-07:00,32.914299,-117.100071,1.0,27.88,1060.18
1816,18.09,2022-07-29 14:36:14-07:00,32.91429,-117.100072,1.0,27.88,1049.5
1817,17.93,2022-07-29 14:36:14-07:00,32.91429,-117.100072,1.0,27.88,1049.5
1818,18.35,2022-07-29 14:36:20-07:00,32.914263,-117.100071,1.0,27.75,999.68
1819,17.87,2022-07-29 14:36:24-07:00,32.914244,-117.100069,1.0,27.88,1058.93
1820,17.8,2022-07-29 14:36:24-07:00,32.914244,-117.100069,1.0,27.88,1062.41
1821,18.11,2022-07-29 14:36:28-07:00,32.914225,-117.100065,1.0,27.88,1044.8
1822,18.31,2022-07-29 14:36:28-07:00,32.914225,-117.100065,1.0,27.81,1054.21
1823,17.78,2022-07-29 14:36:32-07:00,32.91421,-117.100071,1.0,27.81,1062.41
1824,17.85,2022-07-29 14:36:32-07:00,32.91421,-117.100071,1.0,27.88,1052.96
1825,17.74,2022-07-29 14:36:32-07:00,32.91421,-117.100071,1.0,27.81,1057.68
1826,17.85,2022-07-29 14:36:38-07:00,32.914193,-117.100093,1.0,27.88,1043.57
1827,17.87,2022-07-29 14:36:40-07:00,32.914188,-117.1001,1.0,27.94,1057.68
1828,17.78,2022-07-29 14:36:42-07:00,32.91418,-117.100101,1.0,27.94,1062.41
1829,18.13,2022-07-29 14:36:44-07:00,32.914167,-117.100088,1.0,27.88,1048.26
1830,17.73,2022-07-29 14:36:46-07:00,32.914156,-117.100078,1.0,27.81,1043.57
1831,17.53,2022-07-29 14:36:48-07:00,32.914147,-117.100074,1.0,27.94,1048.26
1832,17.45,2022-07-29 14:36:50-07:00,32.914139,-117.100073,1.0,27.94,1052.96
1833,18.23,2022-07-29 14:36:50-07:00,32.914139,-117.100073,1.0,27.94,1057.68
1834,17.83,2022-07-29 14:36:56-07:00,32.914115,-117.100078,1.0,27.94,1043.57
1835,18.08,2022-07-29 14:36:56-07:00,32.914115,-117.100078,1.0,27.94,988.21
1836,17.81,2022-07-29 14:37:00-07:00,32.914095,-117.10007,1.0,27.88,1043.57
1837,18.23,2022-07-29 14:37:04-07:00,32.914077,-117.100051,1.0,27.94,1049.5
1838,18.06,2022-07-29 14:37:08-07:00,32.914071,-117.100047,1.0,27.94,1043.57
1839,18.15,2022-07-29 14:37:08-07:00,32.914071,-117.100047,1.0,27.94,1052.96
1840,17.77,2022-07-29 14:37:08-07:00,32.914071,-117.100047,1.0,27.94,1048.26
1841,17.92,2022-07-29 14:37:14-07:00,32.914071,-117.100046,1.0,27.94,1065.9
1842,17.5,2022-07-29 14:37:16-07:00,32.914068,-117.10005,1.0,27.88,1056.43
1843,17.62,2022-07-29 14:37:18-07:00,32.914063,-117.100047,1.0,27.88,1047.02
1844,17.73,2022-07-29 14:37:20-07:00,32.914058,-117.100041,1.0,28.0,1042.33
1845,17.65,2022-07-29 14:37:22-07:00,32.914055,-117.100043,1.0,27.94,1065.9
1846,17.52,2022-07-29 14:37:24-07:00,32.914057,-117.100048,1.0,28.0,1045.79
1847,17.26,2022-07-29 14:37:26-07:00,32.914059,-117.100054,1.0,28.0,1041.11
1848,17.27,2022-07-29 14:37:26-07:00,32.914059,-117.100054,1.0,27.94,1059.91
1849,17.41,2022-07-29 14:37:32-07:00,32.914071,-117.100058,1.0,27.94,997.32
1850,16.86,2022-07-29 14:37:36-07:00,32.914073,-117.100058,1.0,28.06,1047.02
1851,16.79,2022-07-29 14:37:36-07:00,32.914073,-117.100058,1.0,28.0,1056.43
1852,16.88,2022-07-29 14:37:40-07:00,32.914073,-117.100062,1.0,28.0,1051.72
1853,17.0,2022-07-29 14:37:44-07:00,32.914067,-117.100071,1.0,27.88,1051.72
1854,16.66,2022-07-29 14:37:44-07:00,32.914067,-117.100071,1.0,28.06,1047.02
1855,16.69,2022-07-29 14:37:44-07:00,32.914067,-117.100071,1.0,27.94,1061.16
1856,16.91,2022-07-29 14:37:50-07:00,32.914058,-117.100085,1.0,27.94,994.97
1857,16.81,2022-07-29 14:37:52-07:00,32.914056,-117.100084,1.0,28.0,1051.72
1858,16.79,2022-07-29 14:37:54-07:00,32.914052,-117.100084,1.0,28.0,1056.43
1859,16.59,2022-07-29 14:37:56-07:00,32.914049,-117.100092,1.0,27.88,1042.33
1860,16.8,2022-07-29 14:37:58-07:00,32.914045,-117.100096,1.0,27.94,1047.02
1861,16.71,2022-07-29 14:38:00-07:00,32.914038,-117.100095,1.0,27.88,1057.68
1862,16.61,2022-07-29 14:38:02-07:00,32.914034,-117.100094,1.0,27.94,997.32
1863,16.51,2022-07-29 14:38:02-07:00,32.914034,-117.100094,1.0,27.94,1057.68
1864,16.6,2022-07-29 14:38:08-07:00,32.914035,-117.100091,1.0,27.88,1057.68
1865,16.8,2022-07-29 14:38:08-07:00,32.914035,-117.100091,1.0,27.94,1000.71
1866,16.27,2022-07-29 14:38:12-07:00,32.914036,-117.100087,1.0,27.94,1048.26
1867,16.57,2022-07-29 14:38:12-07:00,32.914036,-117.100087,1.0,27.94,1058.93
1868,16.55,2022-07-29 14:38:16-07:00,32.914034,-117.100087,1.0,27.94,1056.43
1869,16.11,2022-07-29 14:38:16-07:00,32.914034,-117.100087,1.0,27.94,1068.42
1870,16.09,2022-07-29 14:38:20-07:00,32.914035,-117.100091,1.0,27.94,1057.68
1871,16.21,2022-07-29 14:38:20-07:00,32.914035,-117.100091,1.0,28.0,1059.91
1872,16.32,2022-07-29 14:38:20-07:00,32.914035,-117.100091,1.0,28.0,1061.16
1873,16.14,2022-07-29 14:38:26-07:00,32.91405,-117.100092,1.0,28.06,1065.9
1874,16.22,2022-07-29 14:38:28-07:00,32.914051,-117.100091,1.0,27.94,1061.16
1875,16.12,2022-07-29 14:38:30-07:00,32.914054,-117.10009,1.0,27.94,1045.79
1876,16.2,2022-07-29 14:38:32-07:00,32.914053,-117.10009,1.0,28.06,1045.79
1877,15.99,2022-07-29 14:38:34-07:00,32.914052,-117.10009,1.0,28.06,1050.48
1878,16.01,2022-07-29 14:38:36-07:00,32.914051,-117.100091,1.0,28.06,1045.79
1879,15.93,2022-07-29 14:38:38-07:00,32.914051,-117.100093,1.0,28.06,1055.19
1880,15.91,2022-07-29 14:38:38-07:00,32.914051,-117.100093,1.0,28.0,1055.19
1881,16.06,2022-07-29 14:38:44-07:00,32.914049,-117.100093,1.0,28.06,1048.26
1882,16.37,2022-07-29 14:38:48-07:00,32.914052,-117.100088,1.0,28.06,1047.02
1883,15.86,2022-07-29 14:38:48-07:00,32.914052,-117.100088,1.0,28.0,1061.16
1884,15.73,2022-07-29 14:38:52-07:00,32.914056,-117.10009,1.0,28.0,1059.91
1885,16.1,2022-07-29 14:38:52-07:00,32.914056,-117.10009,1.0,28.06,1045.79
1886,15.83,2022-07-29 14:38:56-07:00,32.914059,-117.100086,1.0,28.13,1058.66
1887,15.74,2022-07-29 14:38:56-07:00,32.914059,-117.100086,1.0,28.13,1064.64
1888,15.48,2022-07-29 14:39:02-07:00,32.914069,-117.100086,1.0,28.0,1041.11
1889,15.61,2022-07-29 14:39:04-07:00,32.914071,-117.100084,1.0,28.06,1053.95
1890,15.68,2022-07-29 14:39:06-07:00,32.914073,-117.100083,1.0,28.0,1045.79
1891,15.61,2022-07-29 14:39:08-07:00,32.914072,-117.100082,1.0,28.0,1050.48
1892,15.56,2022-07-29 14:39:10-07:00,32.914072,-117.100079,1.0,27.94,1050.48
1893,15.49,2022-07-29 14:39:12-07:00,32.914071,-117.100075,1.0,28.06,1055.19
1894,15.83,2022-07-29 14:39:14-07:00,32.914078,-117.100071,1.0,28.06,1059.91
1895,16.23,2022-07-29 14:39:14-07:00,32.914078,-117.100071,1.0,28.06,1058.66
1896,15.74,2022-07-29 14:39:14-07:00,32.914078,-117.100071,1.0,28.13,1065.9
1897,16.3,2022-07-29 14:39:22-07:00,32.914073,-117.100082,1.0,28.06,1004.1
1898,16.23,2022-07-29 14:39:26-07:00,32.914067,-117.100104,1.0,28.0,1055.19
1899,16.41,2022-07-29 14:39:26-07:00,32.914067,-117.100104,1.0,28.06,1065.9
1900,16.52,2022-07-29 14:39:30-07:00,32.914058,-117.100128,1.0,28.06,1049.25
1901,17.2,2022-07-29 14:39:30-07:00,32.914058,-117.100128,1.0,28.0,1051.72
1902,16.94,2022-07-29 14:39:34-07:00,32.914044,-117.100145,1.0,28.13,1045.79
1903,17.49,2022-07-29 14:39:34-07:00,32.914044,-117.100145,1.0,28.13,1063.39
1904,17.44,2022-07-29 14:39:38-07:00,32.914024,-117.100152,1.0,28.0,1059.91
1905,17.33,2022-07-29 14:39:40-07:00,32.914012,-117.100146,1.0,28.06,1041.11
1906,17.44,2022-07-29 14:39:42-07:00,32.913999,-117.100134,1.0,28.0,1050.48
1907,17.47,2022-07-29 14:39:44-07:00,32.913987,-117.10012,1.0,28.0,1053.95
1908,17.98,2022-07-29 14:39:46-07:00,32.913976,-117.100106,1.0,28.13,1030.57
1909,17.82,2022-07-29 14:39:48-07:00,32.913973,-117.100099,1.0,28.06,1049.25
1910,17.99,2022-07-29 14:39:50-07:00,32.913977,-117.100095,1.0,28.06,1059.91
1911,17.79,2022-07-29 14:39:50-07:00,32.913977,-117.100095,1.0,28.06,1053.95
1912,17.57,2022-07-29 14:39:50-07:00,32.913977,-117.100095,1.0,28.06,1053.95
1913,17.7,2022-07-29 14:39:58-07:00,32.913998,-117.100063,1.0,28.19,1045.79
1914,17.62,2022-07-29 14:40:02-07:00,32.914021,-117.100072,1.0,28.06,1038.66
1915,17.6,2022-07-29 14:40:02-07:00,32.914021,-117.100072,1.0,28.06,993.8
1916,17.42,2022-07-29 14:40:06-07:00,32.914045,-117.100083,1.0,28.13,1048.01
1917,17.48,2022-07-29 14:40:06-07:00,32.914045,-117.100083,1.0,28.06,1044.56
1918,17.43,2022-07-29 14:40:10-07:00,32.914068,-117.100092,1.0,28.06,1062.14
1919,17.56,2022-07-29 14:40:10-07:00,32.914068,-117.100092,1.0,28.13,1053.95
1920,17.57,2022-07-29 14:40:14-07:00,32.914091,-117.100099,1.0,28.13,1039.88
1921,17.36,2022-07-29 14:40:16-07:00,32.914102,-117.100102,1.0,28.06,1049.25
1922,17.17,2022-07-29 14:40:20-07:00,32.914126,-117.100107,1.0,28.0,1041.11
1923,17.06,2022-07-29 14:40:22-07:00,32.914138,-117.100108,1.0,28.0,1065.9
1924,17.28,2022-07-29 14:40:24-07:00,32.914149,-117.10011,1.0,28.0,1065.9
1925,17.36,2022-07-29 14:40:26-07:00,32.91416,-117.100113,1.0,28.0,1052.96
1926,17.5,2022-07-29 14:40:30-07:00,32.914182,-117.100115,1.0,27.94,1042.33
1927,17.18,2022-07-29 14:40:30-07:00,32.914182,-117.100115,1.0,27.94,1020.29
1928,17.16,2022-07-29 14:40:34-07:00,32.914204,-117.100117,1.0,27.94,1049.5
1929,17.23,2022-07-29 14:40:34-07:00,32.914204,-117.100117,1.0,27.81,1006.47
1930,16.89,2022-07-29 14:40:38-07:00,32.914226,-117.10012,1.0,27.81,1048.26
1931,17.12,2022-07-29 14:40:38-07:00,32.914226,-117.10012,1.0,27.94,1012.26
1932,17.42,2022-07-29 14:40:42-07:00,32.914247,-117.100124,1.0,27.81,1073.18
1933,17.09,2022-07-29 14:40:42-07:00,32.914247,-117.100124,1.0,27.88,1058.93
1934,17.24,2022-07-29 14:40:46-07:00,32.914269,-117.10013,1.0,27.94,1057.68
1935,17.22,2022-07-29 14:40:46-07:00,32.914269,-117.10013,1.0,27.88,1057.68
1936,17.07,2022-07-29 14:40:50-07:00,32.91429,-117.100139,1.0,27.94,1062.41
1937,17.39,2022-07-29 14:40:52-07:00,32.9143,-117.100143,1.0,27.88,1062.41
1938,17.17,2022-07-29 14:40:54-07:00,32.914311,-117.100146,1.0,27.75,1067.15
1939,17.12,2022-07-29 14:40:56-07:00,32.914322,-117.10015,1.0,27.81,1052.96
1940,16.88,2022-07-29 14:40:58-07:00,32.914332,-117.100154,1.0,27.81,1049.5
1941,17.11,2022-07-29 14:41:00-07:00,32.914341,-117.100158,1.0,27.88,1054.21
1942,16.9,2022-07-29 14:41:02-07:00,32.91435,-117.100162,1.0,27.88,1068.42
1943,17.02,2022-07-29 14:41:04-07:00,32.91436,-117.100165,1.0,27.81,1063.67
1944,16.98,2022-07-29 14:41:04-07:00,32.91436,-117.100165,1.0,27.88,1063.67
1945,17.61,2022-07-29 14:41:10-07:00,32.914389,-117.100176,1.0,27.81,1058.93
1946,17.09,2022-07-29 14:41:10-07:00,32.914389,-117.100176,1.0,27.88,1066.19
1947,17.59,2022-07-29 14:41:14-07:00,32.914407,-117.100188,1.0,27.94,1063.67
1948,17.19,2022-07-29 14:41:14-07:00,32.914407,-117.100188,1.0,27.88,1060.18
1949,17.26,2022-07-29 14:41:18-07:00,32.914424,-117.100199,1.0,27.81,1058.93
1950,17.14,2022-07-29 14:41:18-07:00,32.914424,-117.100199,1.0,27.81,1068.42
1951,17.14,2022-07-29 14:41:22-07:00,32.914441,-117.10021,1.0,27.81,1063.67
1952,17.36,2022-07-29 14:41:22-07:00,32.914441,-117.10021,1.0,27.88,1055.45
1953,17.06,2022-07-29 14:41:26-07:00,32.914456,-117.100224,1.0,27.94,1058.93
1954,17.03,2022-07-29 14:41:28-07:00,32.914463,-117.100232,1.0,27.81,998.49
1955,17.05,2022-07-29 14:41:30-07:00,32.914471,-117.100239,1.0,27.88,1058.93
1956,17.02,2022-07-29 14:41:32-07:00,32.914479,-117.100246,1.0,27.88,1068.42
1957,16.9,2022-07-29 14:41:34-07:00,32.914486,-117.100253,1.0,27.81,1054.21
1958,17.14,2022-07-29 14:41:36-07:00,32.914494,-117.100261,1.0,27.94,1073.18
1959,17.08,2022-07-29 14:41:38-07:00,32.914501,-117.100268,1.0,27.81,1068.42
1960,17.24,2022-07-29 14:41:40-07:00,32.914507,-117.100276,1.0,27.88,1068.42
1961,16.85,2022-07-29 14:41:40-07:00,32.914507,-117.100276,1.0,27.81,1054.21
1962,17.09,2022-07-29 14:41:46-07:00,32.91452,-117.100303,1.0,27.88,998.49
1963,17.27,2022-07-29 14:41:46-07:00,32.91452,-117.100303,1.0,27.81,1054.21
1964,17.21,2022-07-29 14:41:50-07:00,32.914523,-117.100321,1.0,27.88,1058.93
1965,17.36,2022-07-29 14:41:50-07:00,32.914523,-117.100321,1.0,27.81,1075.72
1966,17.13,2022-07-29 14:41:54-07:00,32.914524,-117.100341,1.0,27.81,1063.67
1967,17.36,2022-07-29 14:41:54-07:00,32.914524,-117.100341,1.0,27.88,1061.44
1968,17.42,2022-07-29 14:41:58-07:00,32.914527,-117.100361,1.0,27.81,1063.67
1969,17.76,2022-07-29 14:41:58-07:00,32.914527,-117.100361,1.0,27.88,1068.42
1970,17.15,2022-07-29 14:41:58-07:00,32.914527,-117.100361,1.0,27.81,1058.93
1971,16.95,2022-07-29 14:42:04-07:00,32.91453,-117.100391,1.0,27.88,1058.93
1972,17.37,2022-07-29 14:42:06-07:00,32.914532,-117.100402,1.0,27.88,1049.5
1973,17.01,2022-07-29 14:42:08-07:00,32.914532,-117.100412,1.0,27.81,1068.42
1974,17.11,2022-07-29 14:42:10-07:00,32.914534,-117.100423,1.0,27.81,1054.21
1975,17.4,2022-07-29 14:42:12-07:00,32.914536,-117.100433,1.0,27.81,1058.93
1976,17.56,2022-07-29 14:42:14-07:00,32.914538,-117.100443,1.0,27.88,1058.93
1977,17.0,2022-07-29 14:42:16-07:00,32.914542,-117.100453,1.0,27.81,1063.67
1978,17.2,2022-07-29 14:42:16-07:00,32.914542,-117.100453,1.0,27.81,1054.21
1979,16.96,2022-07-29 14:42:22-07:00,32.914561,-117.100475,1.0,27.81,1056.71
1980,17.3,2022-07-29 14:42:26-07:00,32.914574,-117.10048,1.0,27.88,1063.67
1981,17.24,2022-07-29 14:42:26-07:00,32.914574,-117.10048,1.0,27.81,1068.42
1982,17.16,2022-07-29 14:42:30-07:00,32.914586,-117.100475,1.0,27.94,1063.67
1983,17.08,2022-07-29 14:42:30-07:00,32.914586,-117.100475,1.0,27.81,1069.68
1984,17.1,2022-07-29 14:42:34-07:00,32.914591,-117.100475,1.0,27.88,1058.93
1985,17.06,2022-07-29 14:42:34-07:00,32.914591,-117.100475,1.0,27.81,1063.67
1986,16.82,2022-07-29 14:42:34-07:00,32.914591,-117.100475,1.0,27.81,1054.21
1987,16.83,2022-07-29 14:42:40-07:00,32.914596,-117.100472,1.0,27.75,1063.67
1988,16.96,2022-07-29 14:42:42-07:00,32.914597,-117.100471,1.0,27.88,1063.67
1989,16.92,2022-07-29 14:42:44-07:00,32.914599,-117.10047,1.0,27.81,1058.93
1990,16.87,2022-07-29 14:42:46-07:00,32.914601,-117.100468,1.0,27.88,1068.42
1991,16.81,2022-07-29 14:42:48-07:00,32.914604,-117.100467,1.0,27.81,1058.93
1992,16.81,2022-07-29 14:42:50-07:00,32.914608,-117.100465,1.0,27.88,1044.8
1993,16.7,2022-07-29 14:42:52-07:00,32.914611,-117.100464,1.0,27.88,1063.67
1994,16.82,2022-07-29 14:42:52-07:00,32.914611,-117.100464,1.0,27.88,1061.44
1995,16.44,2022-07-29 14:42:58-07:00,32.914617,-117.100461,1.0,27.81,1073.18
1996,16.65,2022-07-29 14:42:58-07:00,32.914617,-117.100461,1.0,27.75,1061.44
1997,16.44,2022-07-29 14:43:02-07:00,32.91462,-117.10046,1.0,27.81,1056.71
1998,16.42,2022-07-29 14:43:06-07:00,32.914625,-117.100458,1.0,27.94,1058.93
1999,16.29,2022-07-29 14:43:06-07:00,32.914625,-117.100458,1.0,27.81,1069.68
2000,16.23,2022-07-29 14:43:10-07:00,32.914628,-117.100452,1.0,27.88,1063.67
2001,16.84,2022-07-29 14:43:10-07:00,32.914628,-117.100452,1.0,27.88,1064.92
2002,15.98,2022-07-29 14:43:10-07:00,32.914628,-117.100452,1.0,27.88,1058.93
2003,16.36,2022-07-29 14:43:16-07:00,32.914631,-117.100443,1.0,27.81,1007.66
2004,16.0,2022-07-29 14:43:18-07:00,32.914634,-117.100441,1.0,27.88,1058.93
2005,16.07,2022-07-29 14:43:20-07:00,32.914637,-117.100441,1.0,27.81,1054.21
2006,16.3,2022-07-29 14:43:22-07:00,32.91464,-117.10044,1.0,27.88,1054.21
2007,16.17,2022-07-29 14:43:24-07:00,32.914643,-117.10044,1.0,27.88,1054.21
2008,15.75,2022-07-29 14:43:26-07:00,32.914645,-117.100439,1.0,27.75,1058.93
2009,15.92,2022-07-29 14:43:28-07:00,32.914648,-117.100439,1.0,27.88,1068.42
2010,15.88,2022-07-29 14:43:28-07:00,32.914648,-117.100439,1.0,27.81,1058.93
2011,15.86,2022-07-29 14:43:34-07:00,32.914655,-117.100434,1.0,27.88,1054.21
2012,16.15,2022-07-29 14:43:38-07:00,32.914659,-117.100429,1.0,27.75,1068.42
2013,16.38,2022-07-29 14:43:38-07:00,32.914659,-117.100429,1.0,27.88,1050.74
2014,15.84,2022-07-29 14:43:42-07:00,32.914664,-117.100425,1.0,27.88,1060.18
2015,15.78,2022-07-29 14:43:42-07:00,32.914664,-117.100425,1.0,27.81,1021.5
2016,15.99,2022-07-29 14:43:46-07:00,32.914667,-117.100422,1.0,27.88,1069.68
2017,16.0,2022-07-29 14:43:46-07:00,32.914667,-117.100422,1.0,27.88,1060.18
2018,15.87,2022-07-29 14:43:46-07:00,32.914667,-117.100422,1.0,27.88,1048.26
2019,15.71,2022-07-29 14:43:52-07:00,32.914674,-117.100415,1.0,27.81,1054.21
2020,15.98,2022-07-29 14:43:54-07:00,32.914676,-117.100414,1.0,27.88,1063.67
2021,16.41,2022-07-29 14:43:56-07:00,32.914678,-117.100412,1.0,27.81,1050.74
2022,15.84,2022-07-29 14:43:58-07:00,32.914681,-117.100411,1.0,27.88,1058.93
2023,16.01,2022-07-29 14:44:00-07:00,32.914682,-117.100409,1.0,27.88,1079.23
2024,16.27,2022-07-29 14:44:02-07:00,32.914679,-117.100395,1.0,27.88,1068.42
2025,16.37,2022-07-29 14:44:04-07:00,32.914676,-117.10038,1.0,27.81,1069.68
2026,16.73,2022-07-29 14:44:04-07:00,32.914676,-117.10038,1.0,27.75,1054.21
2027,16.96,2022-07-29 14:44:10-07:00,32.914668,-117.100337,1.0,27.88,1069.68
2028,10.26,2022-07-29 14:44:10-07:00,32.914668,-117.100337,1.0,27.88,737.74
2029,8.94,2022-07-29 14:44:14-07:00,32.914663,-117.100318,1.0,27.69,788.93
2030,8.06,2022-07-29 14:44:14-07:00,32.914663,-117.100318,1.0,27.38,793.64
2031,7.19,2022-07-29 14:44:18-07:00,32.91467,-117.100304,1.0,27.19,943.42
2032,7.57,2022-07-29 14:44:18-07:00,32.91467,-117.100304,1.0,26.94,959.27
2033,7.14,2022-07-29 14:44:22-07:00,32.914672,-117.100289,1.0,26.75,942.4
2034,7.0,2022-07-29 14:44:22-07:00,32.914672,-117.100289,1.0,26.63,957.07
2035,7.35,2022-07-29 14:44:22-07:00,32.914672,-117.100289,1.0,26.69,940.19
2036,7.26,2022-07-29 14:44:28-07:00,32.914678,-117.100256,1.0,26.56,940.19
2037,7.43,2022-07-29 14:44:30-07:00,32.91468,-117.100237,1.0,26.63,949.19
